Date,Price,Open,High,Low,Vol,Change
10-Oct-95,433.61,438.13,438.13,430.88,-,-1.09%
9-Oct-95,438.37,441.26,441.26,437.54,-,-0.81%
6-Oct-95,441.97,441.92,444.67,439.47,-,0.17%
5-Oct-95,441.21,433.07,441.21,432.88,-,2.02%
4-Oct-95,432.49,429.1,432.49,429.02,-,0.91%
3-Oct-95,428.61,431.73,431.73,424.29,-,-0.71%
2-Oct-95,431.68,431.74,432.72,431.04,-,-0.01%
29-Sep-95,431.74,430.06,432.4,427.29,-,0.55%
28-Sep-95,429.39,413.68,429.39,413.68,-,4.00%
27-Sep-95,412.88,410.95,421.26,410.63,-,0.49%
26-Sep-95,410.86,415.88,419.57,409.75,-,-1.19%
25-Sep-95,415.79,429.81,429.81,415.77,-,-3.26%
22-Sep-95,429.81,438.32,438.32,427.05,-,-2.05%
21-Sep-95,438.81,450.6,450.6,434.39,-,-2.71%
20-Sep-95,451.01,454.41,454.49,450.37,-,-0.71%
19-Sep-95,454.25,446.2,454.51,446.2,-,1.80%
18-Sep-95,446.2,443.09,446.36,440.02,-,0.61%
15-Sep-95,443.49,454.68,454.68,443.08,-,-2.46%
14-Sep-95,454.68,457.67,457.67,453,-,-0.71%
13-Sep-95,457.94,463.3,464.58,454.36,-,-0.94%
12-Sep-95,462.27,461.81,464.96,459.95,-,0.06%
11-Sep-95,461.99,456.88,462.09,456.88,-,1.19%
8-Sep-95,456.56,457.4,460.01,456.08,-,-0.13%
7-Sep-95,457.14,444.3,457.83,444.3,-,2.93%
6-Sep-95,444.14,442.2,445.29,442.13,-,0.44%
5-Sep-95,442.2,452.9,453.46,441.14,-,-2.36%
4-Sep-95,452.9,450.69,452.9,450.69,-,0.52%
1-Sep-95,450.55,453.45,453.45,448.96,-,-0.73%
31-Aug-95,453.86,443.92,457.05,443.92,-,2.65%
30-Aug-95,442.16,437.12,442.4,437.12,-,1.59%
29-Aug-95,435.23,438.24,438.51,430.65,-,-1.02%
28-Aug-95,439.73,444.6,444.74,434.98,-,-1.34%
25-Aug-95,445.68,448.95,456.09,443.12,-,-0.43%
24-Aug-95,447.6,468.73,468.73,426.83,-,-4.81%
23-Aug-95,470.22,472.61,476.27,469.91,-,-0.53%
22-Aug-95,472.74,481.88,481.88,470.11,-,-2.43%
18-Aug-95,484.5,485.25,488.22,484.08,-,-0.15%
17-Aug-95,485.25,491.93,492.07,483.79,-,-1.49%
16-Aug-95,492.6,488.22,492.99,484.45,-,1.01%
15-Aug-95,487.69,488.55,491.22,485.04,-,-0.07%
14-Aug-95,488.01,492.39,492.39,485.29,-,-1.08%
11-Aug-95,493.33,497.58,498.46,491.02,-,-0.85%
10-Aug-95,497.58,493.88,507.52,493.88,-,0.79%
9-Aug-95,493.7,490.53,495.02,490.53,-,0.85%
8-Aug-95,489.53,496.26,496.26,482.5,-,-1.36%
7-Aug-95,496.26,489.37,502.29,489.37,-,1.74%
4-Aug-95,487.75,477.61,487.75,477.61,-,2.18%
3-Aug-95,477.34,474.8,480.97,474.8,-,0.59%
2-Aug-95,474.54,468.22,482.5,468.22,-,1.70%
1-Aug-95,466.6,456.73,466.77,456.73,-,2.10%
31-Jul-95,456.99,463.48,463.48,456.04,-,-1.55%
28-Jul-95,464.19,462.19,465.38,461.3,-,0.49%
27-Jul-95,461.93,461.96,464.52,459.39,-,0.02%
26-Jul-95,461.83,462.75,463.76,456.45,-,-0.23%
25-Jul-95,462.89,453.44,463.66,453.44,-,2.17%
24-Jul-95,453.04,453.99,457.84,452.25,-,-0.30%
21-Jul-95,454.4,458.59,464.98,454.4,-,-0.94%
20-Jul-95,458.73,447.77,458.73,447.77,-,2.55%
19-Jul-95,447.34,458.8,458.8,440.01,-,-2.50%
18-Jul-95,458.8,475.99,475.99,458.64,-,-3.72%
17-Jul-95,476.55,476.46,478.34,472.01,-,0.25%
14-Jul-95,475.38,467.34,476.26,464.52,-,1.72%
13-Jul-95,467.34,468.57,476.67,467.34,-,-0.12%
12-Jul-95,467.89,461.38,468.15,461.38,-,1.71%
11-Jul-95,460.03,469.68,469.68,454.55,-,-2.14%
10-Jul-95,470.09,464.79,472.07,464.79,-,1.20%
7-Jul-95,464.52,449.22,465.25,449.22,-,3.84%
6-Jul-95,447.33,434.32,447.76,433.92,-,3.08%
5-Jul-95,433.95,425.44,436.04,425.44,-,2.05%
4-Jul-95,425.24,419.2,425.8,416.49,-,1.46%
3-Jul-95,419.14,405.53,419.29,405.53,-,3.35%
30-Jun-95,405.55,410.3,412.09,405.35,-,-1.06%
29-Jun-95,409.88,410.48,414.07,406.88,-,-0.09%
28-Jun-95,410.26,401.58,411,401.58,-,2.38%
27-Jun-95,400.73,384.37,401.32,384.37,-,4.43%
26-Jun-95,383.74,377.98,383.74,377.87,-,1.64%
23-Jun-95,377.55,387.1,387.31,370.96,-,-2.84%
22-Jun-95,388.59,383.67,391.03,381.16,-,1.31%
21-Jun-95,383.56,375.99,383.56,375.99,-,2.04%
20-Jun-95,375.89,394.19,394.19,375.79,-,-4.85%
16-Jun-95,395.04,398.39,399.57,395.04,-,-0.84%
15-Jun-95,398.39,396.19,398.66,394.08,-,0.64%
14-Jun-95,395.87,413.96,413.96,394.86,-,-4.40%
13-Jun-95,414.07,408.72,416.8,408.72,-,1.41%
12-Jun-95,408.32,396.55,408.56,396.55,-,2.97%
9-Jun-95,396.55,402.32,402.32,394.95,-,-1.85%
8-Jun-95,404.02,403.09,408.77,398.83,-,0.29%
7-Jun-95,402.87,420.84,420.84,401.92,-,-4.54%
6-Jun-95,422.01,446.47,446.47,420.82,-,-5.49%
5-Jun-95,446.54,447.59,447.83,442.35,-,-0.23%
2-Jun-95,447.59,429.41,447.59,429.41,-,4.40%
1-Jun-95,428.74,433.68,434.28,428.74,-,-1.21%
31-May-95,434,425.96,434.63,425.96,-,1.96%
30-May-95,425.64,428.34,428.42,420.27,-,-1.36%
29-May-95,431.49,427.02,431.49,422.41,-,1.05%
26-May-95,427.02,438.26,438.26,426.06,-,-2.97%
24-May-95,440.07,438.02,441.04,435.99,-,0.54%
23-May-95,437.69,446.69,448.45,437.66,-,-2.01%
22-May-95,446.69,439.37,446.69,436.96,-,1.74%
19-May-95,439.03,454.64,454.64,438.83,-,-3.68%
18-May-95,455.81,452.34,455.81,443.91,-,0.84%
17-May-95,452.01,426.82,452.15,426.82,-,6.09%
16-May-95,426.08,438.69,438.69,425.15,-,-2.89%
15-May-95,438.76,432.53,447.7,432.53,-,1.81%
12-May-95,430.94,426.76,439.39,426.76,-,1.18%
11-May-95,425.91,424.69,431.68,423.76,-,0.38%
10-May-95,424.28,413.1,424.28,413.1,-,2.89%
9-May-95,412.36,394.14,413.01,394.14,-,4.82%
8-May-95,393.39,411.92,411.92,390.54,-,-4.82%
5-May-95,413.3,417.71,421.73,411.58,-,-1.01%
4-May-95,417.5,408.85,417.61,402.69,-,2.12%
3-May-95,408.85,412.75,419.98,406.14,-,-0.30%
2-May-95,410.09,391.11,410.09,378.11,-,4.62%
28-Apr-95,391.99,408.52,408.52,391.02,-,-4.20%
27-Apr-95,409.19,421.59,421.59,408.22,-,-3.14%
26-Apr-95,422.44,433.38,433.38,420.25,-,-2.70%
25-Apr-95,434.16,428.13,435.79,423.95,-,1.85%
24-Apr-95,426.28,415.25,426.28,412.65,-,2.84%
21-Apr-95,414.5,397.2,414.72,397.2,-,4.69%
20-Apr-95,395.93,374.88,395.93,374.88,-,6.09%
19-Apr-95,373.19,358.94,373.29,358.94,-,4.01%
18-Apr-95,358.79,363.14,363.9,353.73,-,-1.20%
17-Apr-95,363.14,365.81,370.6,362.88,-,-0.60%
12-Apr-95,365.35,362.88,366.4,358.36,-,0.77%
11-Apr-95,362.56,354.63,362.56,343.71,-,2.08%
10-Apr-95,355.16,378.64,378.64,354.74,-,-6.20%
7-Apr-95,378.64,390.35,392.56,378.64,-,-2.90%
6-Apr-95,389.93,387.02,391.19,386.23,-,0.75%
5-Apr-95,387.02,390.1,390.54,385.55,-,-0.79%
4-Apr-95,390.1,383.14,392.8,383.14,-,1.99%
3-Apr-95,382.48,382.15,384.02,377.17,-,0.01%
31-Mar-95,382.46,384.19,385.64,379.72,-,-0.78%
30-Mar-95,385.48,370.13,385.48,370.13,-,4.15%
29-Mar-95,370.13,372.61,375.55,368,-,-0.79%
28-Mar-95,373.07,367.33,377.84,363.16,-,1.53%
27-Mar-95,367.44,349,367.44,349,-,5.64%
24-Mar-95,347.82,332.67,347.82,332.67,-,4.63%
23-Mar-95,332.42,342.26,342.26,332.05,-,-2.88%
22-Mar-95,342.26,345.98,349,340.17,-,-0.89%
21-Mar-95,345.34,340.32,347.59,340.05,-,1.47%
20-Mar-95,340.33,339.96,340.33,332.48,-,-0.03%
17-Mar-95,340.42,346.5,346.5,330.32,-,-2.11%
16-Mar-95,347.77,338.49,351.91,338.49,-,2.74%
15-Mar-95,338.49,349.37,351.85,338.07,-,-3.11%
14-Mar-95,349.37,325.27,354.35,325.27,-,7.67%
13-Mar-95,324.48,301.7,324.48,301.7,-,8.24%
10-Mar-95,299.78,267.15,299.78,267.15,-,12.83%
9-Mar-95,265.69,262.84,267.42,259.71,-,1.37%
8-Mar-95,262.11,269.22,275.61,261.72,-,-3.31%
7-Mar-95,271.09,293.64,293.64,270.35,-,-7.68%
6-Mar-95,293.64,297.11,303.09,292.92,-,-1.45%
3-Mar-95,297.96,279.46,297.96,257.63,-,5.74%
2-Mar-95,281.78,303.92,303.92,280.88,-,-7.56%
1-Mar-95,304.83,321.63,321.88,301.73,-,-5.49%
28-Feb-95,322.54,326.67,328.42,321.86,-,-1.26%
27-Feb-95,326.67,343.11,343.29,325.43,-,-5.24%
24-Feb-95,344.75,340.84,345.1,337.48,-,1.15%
23-Feb-95,340.84,331.65,346.63,331.65,-,3.23%
22-Feb-95,330.19,346.14,346.14,324.92,-,-4.86%
21-Feb-95,347.05,359.74,360.24,347.05,-,-3.43%
20-Feb-95,359.38,354.31,362.38,354.17,-,1.43%
17-Feb-95,354.31,333.55,354.91,333.28,-,6.66%
16-Feb-95,332.18,354.65,354.65,331.66,-,-6.96%
15-Feb-95,357.02,379.29,379.29,354.73,-,-5.95%
14-Feb-95,379.61,386.38,386.38,374.69,-,-2.13%
13-Feb-95,387.88,395.77,395.77,385.87,-,-2.04%
10-Feb-95,395.96,397.77,404.56,395.15,-,-0.20%
9-Feb-95,396.77,417.09,417.09,396.65,-,-5.06%
8-Feb-95,417.91,427.19,427.19,417.72,-,-2.23%
7-Feb-95,427.43,434.2,434.2,427.12,-,-1.56%
6-Feb-95,434.2,442.32,442.32,432.68,-,-1.80%
3-Feb-95,442.14,446.41,447.63,438.81,-,-0.80%
2-Feb-95,445.7,441.68,446.13,436.34,-,0.75%
1-Feb-95,442.39,435.64,444.11,435.64,-,1.70%
31-Jan-95,435,407,435,407,-,7.07%
30-Jan-95,406.27,431.75,431.99,401.36,-,-6.14%
27-Jan-95,432.85,437.98,437.98,431.24,-,-1.12%
26-Jan-95,437.77,432.86,437.87,432.54,-,1.18%
25-Jan-95,432.65,429.63,434.88,426.88,-,0.75%
24-Jan-95,429.42,423.61,434.53,423.61,-,1.50%
23-Jan-95,423.08,435.47,435.47,422.11,-,-3.05%
20-Jan-95,436.4,429.52,436.42,417.8,-,1.30%
19-Jan-95,430.8,447.08,447.08,426.24,-,-3.88%
18-Jan-95,448.19,461.35,461.35,442.74,-,-2.99%
17-Jan-95,461.99,454.99,462.36,454.68,-,1.66%
16-Jan-95,454.45,459.79,459.79,445.35,-,-1.32%
13-Jan-95,460.51,436.26,460.53,436.26,-,5.96%
12-Jan-95,434.59,395.97,434.59,395.97,-,10.40%
11-Jan-95,393.64,375.26,393.64,367.59,-,4.94%
10-Jan-95,375.1,413.09,413.09,366.04,-,-9.59%
9-Jan-95,414.91,435.43,435.43,410.74,-,-4.74%
6-Jan-95,435.56,444.27,444.27,434.47,-,-2.03%
5-Jan-95,444.6,443.19,450.83,443.19,-,0.28%
4-Jan-95,443.38,465.63,465.63,439.77,-,-5.06%
3-Jan-95,466.99,481.59,481.59,461.19,-,-3.25%
2-Jan-95,482.69,460.5,482.69,460.5,-,4.82%
29-Dec-94,460.49,438.86,460.49,438.86,-,5.38%
28-Dec-94,436.97,439.55,448.34,427.32,-,-0.15%
27-Dec-94,437.62,455.41,455.41,437.08,-,-4.03%
26-Dec-94,455.98,481.36,481.36,455.98,-,-5.24%
23-Dec-94,481.21,472.76,484.36,472.76,-,1.93%
22-Dec-94,472.09,484.56,484.56,456.03,-,-3.00%
21-Dec-94,486.7,514.79,514.79,476.35,-,-5.74%
20-Dec-94,516.35,528.05,528.05,515.47,-,-2.26%
19-Dec-94,528.31,527.77,529.48,524.03,-,0.10%
16-Dec-94,527.77,521.51,527.8,520.89,-,1.25%
15-Dec-94,521.26,523.06,524.32,519.78,-,-0.29%
14-Dec-94,522.8,516.33,522.81,513.93,-,1.42%
13-Dec-94,515.47,513.7,519.48,513.7,-,0.38%
12-Dec-94,513.5,508.4,513.89,505.93,-,0.94%
9-Dec-94,508.72,519.4,519.4,508.24,-,-2.06%
7-Dec-94,519.4,525.08,525.28,519.25,-,-1.12%
6-Dec-94,525.26,525.77,525.77,520.14,-,-0.17%
5-Dec-94,526.14,526.5,529.96,521.57,-,0.11%
2-Dec-94,525.57,521.56,527.58,521.28,-,0.87%
1-Dec-94,521.04,525.03,525.03,509.82,-,-0.81%
30-Nov-94,525.28,508.87,527.43,508.87,-,3.33%
29-Nov-94,508.34,485.86,508.84,485.86,-,4.63%
28-Nov-94,485.86,493.18,493.37,485.52,-,-1.51%
25-Nov-94,493.29,503.32,503.32,492.32,-,-2.09%
24-Nov-94,503.83,502.79,510.81,502.79,-,0.40%
23-Nov-94,501.8,516.12,516.89,500.68,-,-2.81%
22-Nov-94,516.32,511.87,516.37,510.19,-,0.87%
21-Nov-94,511.87,530.07,530.07,504.2,-,-3.43%
18-Nov-94,530.07,536.86,536.86,528.09,-,-1.33%
17-Nov-94,537.22,551.17,551.17,535.8,-,-2.36%
16-Nov-94,550.19,558.86,559.01,549.67,-,-1.50%
15-Nov-94,558.55,553.23,559.76,552.74,-,0.71%
14-Nov-94,554.6,553.11,554.6,551.47,-,0.29%
11-Nov-94,552.99,558.93,558.93,548.09,-,-1.26%
10-Nov-94,560.04,564.49,567.11,559.98,-,-0.79%
9-Nov-94,564.49,560.87,567.87,559.54,-,0.86%
8-Nov-94,559.66,554.44,562.06,554.44,-,0.94%
7-Nov-94,554.44,567,567.11,554.44,-,-2.29%
4-Nov-94,567.42,576.87,579.52,566.71,-,-1.57%
3-Nov-94,576.47,580.18,582.96,576.33,-,-0.62%
2-Nov-94,580.06,569.1,580.06,567.1,-,1.88%
1-Nov-94,569.35,574.38,574.38,565.65,-,-0.90%
31-Oct-94,574.51,577.7,577.7,568.97,-,-0.61%
28-Oct-94,578.06,571.06,580.64,571.06,-,1.27%
27-Oct-94,570.81,567.24,574.41,567.24,-,0.72%
26-Oct-94,566.73,571.43,571.43,560.97,-,-0.96%
25-Oct-94,572.25,589.91,589.91,568.12,-,-3.16%
24-Oct-94,590.9,599.21,599.35,590.9,-,-1.34%
21-Oct-94,598.9,595.29,598.99,594.33,-,0.69%
20-Oct-94,594.77,599.03,599.03,590.55,-,-0.68%
19-Oct-94,598.83,600.09,600.09,594.24,-,-0.24%
18-Oct-94,600.28,598.33,601.81,597.56,-,0.31%
17-Oct-94,598.44,594.72,599.7,594.72,-,0.73%
14-Oct-94,594.1,594.62,595.2,588.98,-,-0.09%
13-Oct-94,594.62,585.37,594.71,585.37,-,1.63%
12-Oct-94,585.09,587.02,588.81,581.71,-,-0.33%
11-Oct-94,587.02,578.09,587.02,578.09,-,1.61%
7-Oct-94,577.73,572.56,578.4,570.74,-,0.98%
6-Oct-94,572.15,577.22,580.71,571.88,-,-0.90%
5-Oct-94,577.34,596.95,596.95,573.09,-,-3.31%
4-Oct-94,597.11,602.3,602.5,596.52,-,-0.86%
3-Oct-94,602.3,604.74,607.36,599.65,-,-0.37%
30-Sep-94,604.55,597.09,605.7,597.09,-,1.27%
29-Sep-94,596.99,602.55,602.55,596.15,-,-0.99%
28-Sep-94,602.98,603.95,607.58,602.51,-,-0.12%
27-Sep-94,603.71,600.88,606.26,600.88,-,0.47%
26-Sep-94,600.88,600.54,601.66,598.13,-,0.09%
23-Sep-94,600.32,602.65,604.45,600.17,-,-0.32%
22-Sep-94,602.25,605.09,605.64,599.81,-,-0.47%
21-Sep-94,605.09,612.59,612.59,604.36,-,-1.35%
20-Sep-94,613.34,617.98,617.98,610.44,-,-0.79%
19-Sep-94,618.21,613.31,618.33,613.31,-,0.83%
16-Sep-94,613.1,607.62,613.1,605.98,-,0.85%
15-Sep-94,607.94,599.92,607.94,599.92,-,1.48%
14-Sep-94,599.07,589.12,599.07,588.77,-,1.69%
13-Sep-94,589.12,587.75,593.92,587.65,-,0.42%
12-Sep-94,586.67,598.09,598.09,585.38,-,-1.76%
9-Sep-94,597.21,609.7,609.7,596.82,-,-2.12%
8-Sep-94,610.13,612.56,619.54,610.13,-,-0.10%
7-Sep-94,610.75,608.69,612.26,607.43,-,0.34%
6-Sep-94,608.69,604.26,608.76,603.56,-,0.73%
5-Sep-94,604.26,604.52,604.52,594.2,-,-0.06%
2-Sep-94,604.61,606.23,606.23,599.84,-,-0.25%
1-Sep-94,606.14,603.2,607.26,602.38,-,0.48%
31-Aug-94,603.26,595.54,603.37,595.54,-,1.33%
30-Aug-94,595.32,586.66,595.37,584.26,-,1.42%
29-Aug-94,586.98,589.06,589.88,584.28,-,-0.29%
26-Aug-94,588.68,581.84,589.76,581.84,-,1.23%
25-Aug-94,581.52,577.04,584.56,577.04,-,0.83%
24-Aug-94,576.72,570.84,576.95,569.15,-,0.99%
23-Aug-94,571.06,570.68,572.05,564.14,-,0.07%
22-Aug-94,570.68,567.06,572.89,567.06,-,0.73%
19-Aug-94,566.52,562.55,566.52,562.43,-,0.76%
18-Aug-94,562.26,567.3,567.3,553.6,-,-0.96%
17-Aug-94,567.73,561.63,568.51,561.63,-,1.21%
16-Aug-94,560.97,556.88,560.97,555.58,-,0.67%
12-Aug-94,557.26,549.94,557.26,549.73,-,1.39%
11-Aug-94,549.62,552.95,553.47,547.61,-,-0.57%
10-Aug-94,552.79,549.43,552.79,544.67,-,0.68%
9-Aug-94,549.03,559.26,559.6,546.75,-,-1.69%
8-Aug-94,558.46,556.99,563.41,556.79,-,0.51%
5-Aug-94,555.65,557.13,557.13,551.47,-,-0.32%
4-Aug-94,557.46,564.29,566.43,557.36,-,-1.05%
3-Aug-94,563.38,560.52,563.47,559.51,-,0.34%
2-Aug-94,561.49,547.36,561.84,547.36,-,2.80%
1-Aug-94,546.18,545.64,549.39,544.85,-,0.12%
29-Jul-94,545.53,538.74,547.46,537.45,-,1.32%
28-Jul-94,538.4,541.81,542.89,537.83,-,-0.21%
27-Jul-94,539.51,530.83,539.54,530.83,-,1.74%
26-Jul-94,530.29,524.43,530.43,521.5,-,1.13%
25-Jul-94,524.36,525.42,528.99,523.25,-,-0.15%
22-Jul-94,525.15,519.2,525.87,519.2,-,1.15%
21-Jul-94,519.2,517.15,519.21,512.33,-,0.33%
20-Jul-94,517.49,534.71,534.71,516.74,-,-3.31%
19-Jul-94,535.18,538.63,543.03,534.98,-,-0.55%
18-Jul-94,538.16,546.48,546.48,535.54,-,-1.52%
15-Jul-94,546.48,556.23,556.35,546.22,-,-1.93%
14-Jul-94,557.23,552.71,560.34,552.53,-,0.93%
13-Jul-94,552.07,545.25,552.07,545.25,-,1.31%
12-Jul-94,544.91,534.68,544.91,532.48,-,1.91%
11-Jul-94,534.68,546.19,546.19,531.46,-,-2.13%
8-Jul-94,546.32,545.3,551.52,543.38,-,0.33%
7-Jul-94,544.5,531.32,544.54,531.32,-,2.69%
6-Jul-94,530.26,528.7,530.97,524.96,-,0.30%
5-Jul-94,528.7,524.96,530.06,524.96,-,0.84%
4-Jul-94,524.32,525.79,525.79,519.85,-,-0.34%
1-Jul-94,526.11,519.08,526.42,517.55,-,1.35%
30-Jun-94,519.1,533.27,533.27,516.63,-,-3.05%
29-Jun-94,535.44,530.78,538.11,530.78,-,0.88%
28-Jun-94,530.78,537.57,537.57,530.26,-,-1.35%
27-Jun-94,538.02,535.14,538.02,527.67,-,0.49%
24-Jun-94,535.37,551.36,551.36,534.28,-,-3.16%
23-Jun-94,552.83,560.64,560.88,551.6,-,-1.35%
22-Jun-94,560.42,547.57,561.02,547.38,-,2.45%
21-Jun-94,547.01,559.09,559.09,546.58,-,-2.30%
17-Jun-94,559.88,553.53,559.88,551.94,-,1.15%
16-Jun-94,553.53,553.46,555.03,552.37,-,-0.05%
15-Jun-94,553.79,568.97,569.4,553.33,-,-2.61%
14-Jun-94,568.63,581.03,581.75,567.39,-,-2.13%
10-Jun-94,581.03,587.34,589.36,580.89,-,-0.92%
9-Jun-94,586.43,596.94,596.94,582.25,-,-2.03%
8-Jun-94,598.56,607.69,607.69,598.29,-,-1.56%
7-Jun-94,608.03,614.12,614.12,607.54,-,-1.04%
6-Jun-94,614.45,601.52,614.76,601.52,-,2.23%
3-Jun-94,601.04,600.96,604.25,597.47,-,0.09%
2-Jun-94,600.51,605.29,606.99,600.51,-,-1.03%
1-Jun-94,606.79,605.28,608.01,603.61,-,0.25%
31-May-94,605.28,596.03,605.47,596.03,-,1.55%
30-May-94,596.03,597.57,597.83,590.74,-,-0.31%
27-May-94,597.91,597,598.53,593.29,-,0.06%
26-May-94,597.57,598.04,600.52,597.36,-,0.06%
24-May-94,597.2,591.67,599.19,591.53,-,1.04%
23-May-94,591.03,599.74,599.74,590.11,-,-1.56%
20-May-94,600.42,607.83,608.02,598,-,-1.29%
19-May-94,608.25,593.61,608.25,593.56,-,2.79%
18-May-94,591.75,573.89,591.75,573.89,-,3.29%
17-May-94,572.9,565.1,574.11,561.76,-,1.50%
16-May-94,564.42,557.85,567.77,557.85,-,1.44%
13-May-94,556.41,547.28,556.41,547.28,-,1.71%
12-May-94,547.06,538.55,547.33,538.55,-,1.65%
11-May-94,538.17,543.06,544.48,535.9,-,-0.87%
10-May-94,542.87,532.19,542.87,532.19,-,2.01%
9-May-94,532.19,543.16,543.16,530.72,-,-2.06%
6-May-94,543.41,558.66,558.66,543.41,-,-2.81%
5-May-94,559.11,549.04,561.04,549.04,-,1.92%
4-May-94,548.57,539.48,548.81,539.48,-,1.75%
3-May-94,539.14,541.65,543.61,535.64,-,-0.40%
2-May-94,541.31,544.98,544.98,534.76,-,-0.83%
29-Apr-94,545.84,547.63,547.63,541.79,-,-0.33%
28-Apr-94,547.63,551.36,556.32,547.06,-,-0.77%
27-Apr-94,551.89,542.32,552.69,541.85,-,1.81%
26-Apr-94,542.08,540.04,542.08,532.34,-,0.49%
25-Apr-94,539.44,526.36,540.47,526.22,-,2.55%
22-Apr-94,526.02,508.61,526.78,508.49,-,3.65%
21-Apr-94,507.48,500.72,507.76,499.05,-,1.07%
20-Apr-94,502.12,510.7,510.7,500.92,-,-1.79%
19-Apr-94,511.26,519.09,520.1,500.05,-,-1.47%
18-Apr-94,518.87,535.03,535.19,517.32,-,-3.17%
15-Apr-94,535.87,540.33,544.09,531.33,-,-0.78%
14-Apr-94,540.09,538.98,541.25,536.09,-,0.10%
13-Apr-94,539.54,552.63,552.63,538.31,-,-2.57%
12-Apr-94,553.75,557.48,561.4,550.55,-,-0.55%
11-Apr-94,556.81,546.2,556.81,544.59,-,2.06%
8-Apr-94,545.57,551.99,555.32,543.86,-,-0.97%
7-Apr-94,550.91,542.69,552.37,542.69,-,1.48%
6-Apr-94,542.87,530.39,542.87,523.9,-,2.40%
5-Apr-94,530.14,512.96,531.89,512.96,-,3.64%
4-Apr-94,511.54,557.31,557.31,510.7,-,-8.45%
30-Mar-94,558.75,563.41,563.41,554.55,-,-0.89%
29-Mar-94,563.74,562.52,564.34,555.39,-,-0.05%
28-Mar-94,564,584.75,584.75,557.95,-,-4.00%
25-Mar-94,587.5,575.53,588.73,575.21,-,2.04%
24-Mar-94,575.74,600.23,600.23,572.07,-,-4.42%
23-Mar-94,602.35,578.07,604.83,578.07,-,4.76%
22-Mar-94,575,560.66,576.66,560.66,-,2.86%
21-Mar-94,559.02,586.57,586.57,555.48,-,-4.87%
18-Mar-94,587.62,601.37,601.37,585.69,-,-2.40%
17-Mar-94,602.06,601.36,609.55,594,-,0.12%
16-Mar-94,601.36,585.05,601.36,584.3,-,2.67%
15-Mar-94,585.73,603.99,604.7,585.39,-,-3.02%
14-Mar-94,603.99,603.22,610.09,602.08,-,0.13%
11-Mar-94,603.22,603.22,603.22,575.04,-,-0.09%
10-Mar-94,603.79,603.79,623.39,603.51,-,-2.68%
9-Mar-94,620.39,620.39,637.87,618.67,-,-2.90%
8-Mar-94,638.93,638.93,638.93,625.81,-,1.15%
7-Mar-94,631.67,631.67,640.31,623.87,-,1.15%
4-Mar-94,624.51,624.51,624.51,596.47,-,3.25%
3-Mar-94,604.88,604.88,619.46,589.29,-,0.92%
2-Mar-94,599.35,599.35,601.74,565.63,-,-0.77%
1-Mar-94,604.03,604.03,652.93,602.87,-,-7.36%
28-Feb-94,652.01,652.01,652.01,620.01,-,5.18%
25-Feb-94,619.92,619.92,619.92,619.92,-,-5.62%
24-Feb-94,656.81,656.81,656.81,656.81,-,-3.48%
23-Feb-94,680.47,680.47,680.47,680.47,-,-5.11%
22-Feb-94,717.09,717.09,717.09,717.09,-,1.23%
21-Feb-94,708.36,708.36,708.36,708.36,-,1.80%
18-Feb-94,695.81,695.81,695.81,695.81,-,-2.51%
17-Feb-94,713.75,713.75,713.75,713.75,-,-1.94%
16-Feb-94,727.85,727.85,727.85,727.85,-,4.11%
15-Feb-94,699.12,699.12,699.12,699.12,-,3.16%
14-Feb-94,677.7,677.7,677.7,677.7,-,-1.50%
11-Feb-94,688.03,688.03,688.03,688.03,-,-1.44%
10-Feb-94,698.11,698.11,698.11,698.11,-,-2.39%
9-Feb-94,715.21,715.21,715.21,715.21,-,-0.29%
8-Feb-94,717.3,717.3,717.3,717.3,-,5.29%
7-Feb-94,681.23,681.23,681.23,681.23,-,-3.56%
4-Feb-94,706.38,706.38,706.38,706.38,-,1.37%
3-Feb-94,696.81,696.81,696.81,696.81,-,2.22%
2-Feb-94,681.66,681.66,681.66,681.66,-,-0.05%
1-Feb-94,682,682,682,682,-,-0.16%
31-Jan-94,683.12,683.12,683.12,683.12,-,2.73%
28-Jan-94,664.98,664.98,664.98,664.98,-,0.92%
27-Jan-94,658.89,658.89,658.89,658.89,-,2.91%
26-Jan-94,640.26,640.26,640.26,640.26,-,1.70%
25-Jan-94,629.53,629.53,629.53,629.53,-,1.10%
24-Jan-94,622.71,622.71,622.71,622.71,-,-1.84%
21-Jan-94,634.41,634.41,634.41,634.41,-,-0.47%
20-Jan-94,637.42,637.42,637.42,637.42,-,1.68%
19-Jan-94,626.86,626.86,626.86,626.86,-,0.49%
18-Jan-94,623.83,623.83,623.83,623.83,-,0.40%
17-Jan-94,621.35,621.35,621.35,621.35,-,1.60%
14-Jan-94,611.58,611.58,611.58,611.58,-,-0.03%
13-Jan-94,611.77,611.77,611.77,611.77,-,1.07%
12-Jan-94,605.31,605.31,605.31,605.31,-,1.73%
11-Jan-94,595.04,595.04,595.04,595.04,-,-2.49%
10-Jan-94,610.24,610.24,610.24,610.24,-,-0.15%
7-Jan-94,611.17,611.17,611.17,611.17,-,2.50%
6-Jan-94,596.29,596.29,596.29,596.29,-,0.52%
5-Jan-94,593.23,593.23,593.23,593.23,-,-0.82%
4-Jan-94,598.16,598.16,598.16,598.16,-,-0.04%
3-Jan-94,598.39,598.39,598.39,598.39,-,2.83%
